,Unnamed: 0,Unnamed: 0.1,name,text
261,261,1,サンドパン,ツメで ひっかくのが 得意だが 戦っているうち 折れることも。 次の日には また 伸びてくるぞ。
262,262,2,サンドパン,極寒の 世界に 適応した 姿。 体から 出た 冷気が 氷の 針を 尖らせる。
263,263,3,サンドパン,すごい 勢いで 地面を掘ると トゲや ツメが 折れてしまうが 次の日には 生え揃っている。
264,264,4,サンドパン,体の トゲは皮膚が 硬くなったもの。1年に 1回 古い トゲが 抜け落ちて 新しい トゲが 下から 生えてくる。
265,265,5,サンドパン,背中を 丸めると トゲトゲの ボールみたい。トゲに 刺されて ひるんだ 相手に 飛びかかり 鋭い ツメで ばりばり 引っかきまくるぞ。
266,266,6,サンドパン,体を 丸めて 背中から 体当たり。鋭い トゲトゲが 大きな ダメージを 与える。
267,267,7,サンドパン,トゲは 皮膚が 硬くなったもの。体を 丸めて トゲトゲを 刺すように 相手を 攻撃する。
268,268,8,サンドパン,鋭いが やや もろい ツメや トゲは よく 折れる。 翌日には 生えそろうので 気に しなくてよい。
269,269,9,サンドパン,火山噴火 から 逃れるうちに 雪山に 棲みつくように なった。 雪しぶきをあげ 雪原を 駆ける。
270,270,10,サンドパン,ツメで 木に 登り 獲物が 現れると 身体を 丸めて トゲのボールに なって 落下する。
271,271,11,サンドパン,鋼の針を 氷が おおう。 刺さると 深い 傷と 一緒に 凍傷にも なってしまうぞ。
272,272,12,サンドパン,よく ツメや ツノが 折れてしまう。 折れた ツメや ツノで 土を 耕す 道具が 作られる。
273,273,13,サンドパン,雪原を 高速で 駆ける。 雪を 掻きわけるために ツメが ぶっとく 鋭く 発達した。
274,274,14,サンドパン,太い ツメの おかげで 木登りが 得意だ。 そのまま 木の 上を 寝床にする サンドパンも 多い。
275,275,15,サンドパン,大昔は 砂漠に 棲んでいた。 鋭い ツメを しっかり 突き立てて 氷山を 滑らず 登っていく。
276,276,16,サンドパン,湿度が 低い 土地で 暮らす サンドパンほど 背中の 棘の 手触りは 硬く 滑らかになる。
277,277,17,サンドパン,大きな カギヅメで 深い 雪を かき分け 走る。 雪山では どの ポケモンよりも 速いのだ。
278,278,18,サンドパン,鋭い ツメを ひっかけて 木を 登る。 下で 待つ サンドたちに 木の実を 落とし 分け与えるのだ。
279,279,19,サンドパン,氷の トゲが 朝日を 浴びて 輝く 姿を 見たいと 思い 雪山に 登る 人は 多い。
280,280,0,ニドラン♀,体は 小さくても 毒針を 持つため 注意が 必要だ。メスのほうが ツノが 小さい。
281,281,1,ニドラン♀,優しい 性格で 戦いは 好まないが 小さな ツノからは 毒が でるので 要注意。
282,282,2,ニドラン♀,小柄で とても おとなしい。襲われると 小さな 毒針を 使って 戦い 身を 守る。
283,283,3,ニドラン♀,小さい 体を 守るため 強力な 毒針が 発達したと 考えられている。 怒ると ツノの 先から 猛毒を 出す。
284,284,4,ニドラン♀,戦いを 好まない 性格。 毒針から 分泌される 毒は 一滴でも 命取りだ。
285,285,5,ニドラン♀,オスよりも 匂いに 敏感。ヒゲで 風向きを 確認しながら 風下で エサを 探すのだ。
286,286,6,ニドラン♀,硬い 前歯で 木の実を 砕いて 食べる。 ツノの 先は オスより 少し 丸みを 帯びている。
287,287,0,ニドリーナ,メスなので 性格は 温厚。口から 出す 超音波は 相手を まどわす 力がある。
288,288,1,ニドリーナ,巣穴の 奥に いるときは 必ず トゲトゲが 引っこむ。 リラックスしている 証拠だ。
289,289,2,ニドリーナ,子供に エサを 分け与えるとき 親が かみくだき やわらかくした エサを 吐き戻して 与える。
290,290,3,ニドリーナ,仲間や 家族と 一緒の ときは お互い 傷つかないように トゲが 引っ込んでいる。 仲間から 離れると 不安に なるらしい。
291,291,4,ニドリーナ,危険を 感じると 全身のトゲを 逆立てる。 ニドリーノに 比べて トゲの 育ちが 遅い。
292,292,5,ニドリーナ,額の ツノは 子どもに エサを 与えるときに 刺さらないように 退化したと 考えられている。
293,293,6,ニドリーナ,群れに 危険が せまると 仲間で 結束して 超音波の 大合唱を おみまいするぞ。
294,294,0,ニドクイン,硬くて 針のような ウロコが 体を 覆っている。興奮すると 針が 逆立つ。
295,295,1,ニドクイン,硬い ウロコに 覆われた 頑丈な 体の 持ち主。 ウロコは 生え変わるらしい。
296,296,2,ニドクイン,ウロコで 覆われた 頑丈な 体で 巣穴の 入り口を ふさぎ 敵から 子供たちを 守る。
297,297,3,ニドクイン,硬い ウロコで 覆われた 体を ぶつけて 相手を 弾き飛ばす 攻撃が 得意だ。 子どもを 守る ときが 一番 強い。
298,298,4,ニドクイン,よろいのように 硬い ウロコが 全身を 包む。 巣穴の 子供を 命がけで 守る。
299,299,5,ニドクイン,攻めるよりも 守るほうが 得意。 鎧のような ウロコで いかなる 攻撃からも 子どもを 守る。
300,300,6,ニドクイン,背中の 棘の 隙間に 子どもを 乗せて あやす。 そのときに 毒が 出ることは けっして ないのだ。
301,301,0,ニドラン♂,耳が 大きく 遠くの 音を 聞くとき はばたくように 動く。怒ると 毒針を 出す。
302,302,1,ニドラン♂,いつも 大きな 耳を 立てて まわりの 気配を 探る。危険を 感じたときは どくバリを 使う。
303,303,2,ニドラン♂,耳を 動かす 筋肉が 発達していて どんな 向きにも 自在に 耳を 動かせる。 かすかな 物音も 聞き漏らさない ポケモン。
304,304,3,ニドラン♂,草むらの 上に 耳だけ 出して まわりの 気配を 探る。猛毒の ツノで 身を 守る。
305,305,4,ニドラン♂,額の ツノには 猛毒がある。 警戒心が 強く 大きな 耳を つねに そばだてている。
306,306,5,ニドラン♂,小柄だが 勇ましい 性質。 仲良しの メスを 守るため 身を ていして 果敢に 戦う。
307,307,0,ニドリーノ,すぐに 怒って 戦おうとする。しかも 頭の ツノは 刺さると 強烈な 毒素を 出す 仕組み。
308,308,1,ニドリーノ,頭にある ツノの 毒素は 突き刺したときの 衝撃で にじみ出る 仕組みだ。
309,309,2,ニドリーノ,発達した 耳を 立てて まわりの 気配を 探る。なにかあると すぐに 飛びかかる。
310,310,3,ニドリーノ,ダイヤモンドよりも 硬い ツノを 持つ。 敵の 気配を 感じると 背中の トゲが 一斉に 逆立ち 全力で 立ち向かう。
311,311,4,ニドリーノ,気性が 荒い ポケモン。 相手に 突き刺した 衝撃で ツノから 猛毒が にじみ出る。
312,312,5,ニドリーノ,ダイヤモンドより 硬い ツノで 岩石を 砕いて まわる。 つきのいしを 探しているのだ。
313,313,6,ニドリーノ,神経質で 喧嘩っ早い。 体内の アドレナリンが 増えると 毒素の 濃度も 高まるぞ。
314,314,0,ニドキング,石のように 硬い 皮膚と 長く 伸びた ツノが 特徴。ツノには 毒もあるので 注意。
315,315,1,ニドキング,鋼のような 皮膚を 活かした たいあたりは 強力。 ツノは ダイヤモンドも 突き刺す。
316,316,2,ニドキング,太い 尻尾の 一振りは 頑丈な 鉄塔も へし折る すさまじい 破壊力。 一度 暴れだすと 手が つけられない。
317,317,3,ニドキング,尻尾の 一撃は 電柱を まるで マッチ棒のように 真っ二つに へし折ってしまう。
318,318,4,ニドキング, 暴れると 手が つけられなくなるが 長年 連れ添った 二ドクインの 前では 穏やかな 顔に なる。
319,319,5,ニドキング, 力自慢の ポケモン。 太い 尻尾と ダイヤをも 砕く ツノを 駆使して 豪快に 戦う。
320,320,0,ピッピ,姿や 仕草が 愛くるしく 人気だが 数が 少ないのか なかなか 発見 できない。
321,321,1,ピッピ,背中の 翼に 月の光を 集めることで 空中に 浮かぶことが できるらしい。
322,322,2,ピッピ,愛くるしい しぐさと 鳴き声で かわいいと 大人気の ポケモン。 だが めったに 見つからない。
323,323,3,ピッピ,満月の 夜は 元気 いっぱいに 遊ぶ。 明け方 疲れた ピッピたちは 静かな 山奥で 仲間たちと 寄り添って 眠る。
324,324,4,ピッピ,満月の夜 ピッピが 集まって ダンスを 踊る様子を 見ると 幸せに なれると 言われている。
325,325,5,ピッピ,満月の夜 ピッピが 集まって ダンスを 踊るようすを 見ると しあわせに なれると 言われている。
326,326,6,ピッピ,満月の 夜 どこから ともなく 集まり ピッピたちは 踊り出す。月の光を 浴びて 浮かぶのだ。
327,327,7,ピッピ,愛くるしい 仕草と 姿で 老若男女 問わずに 人気だが その数は 少ない。
328,328,8,ピッピ,満月の 晩に 集まって 仲間と ダンス。 その周囲は 異常な 磁場に 包まれる。
329,329,9,ピッピ,人気だが 数が 少ないので 貴重。 むやみに 見せびらかすと 泥棒に 狙われるぞ。
330,330,10,ピッピ,月明かりを 浴びた 翼は 淡く 輝き 羽ばたかなくとも 宙に 浮かんで 舞い踊る。
331,331,0,ピクシー,妖精の 仲間で めったに 人前に 出てこない。 気配を 感じて すぐに 逃げてしまうようだ。
332,332,1,ピクシー,自分たちの 世界を 大事に しているらしく めったに 人前に 出てこない 妖精の 仲間。
333,333,2,ピクシー,翼を 使って 飛ぶように スキップ。 水面を 歩く ことだって できるのだ。 静かな 月夜に 湖を 歩く。
334,334,3,ピクシー,1キロ先で 落ちた 針の 音も 聞き分ける 優れた 耳を 持つ。 静かな 山奥に 住んでいる。
335,335,4,ピクシー,1キロ先で 落ちた 針の音を 聞き分ける 耳と 用心深さで 滅多に 人前に 現われない。
336,336,5,ピクシー,1キロ先に 落ちた 針の 音も きこえるほど 耳が いいので 普段は 静かな ところに いる。
337,337,6,ピクシー,1キロ先に 落ちた 針の 音も 聞こえるほど 耳が いいので ふだんは 静かな ところに いる。
